Date,Death,Tmin,Tmax
01/01/1981,66,-26.58921007,-12.62658859
02/01/1981,62,-21.23212061,-11.64702218
03/01/1981,75,-33.10665338,-26.40568154
04/01/1981,55,-35.42063294,-19.74208821
05/01/1981,66,-27.88163469,-13.24981311
06/01/1981,58,-20.27298779,-5.138674308
07/01/1981,57,-14.99414403,-2.977572888
08/01/1981,81,-21.79865437,-16.69000748
09/01/1981,64,-24.67243957,-12.64191378
10/01/1981,62,-21.46885123,-12.772614
11/01/1981,66,-28.07999003,-21.32618988
12/01/1981,55,-26.4191378,-18.95439821
13/01/1981,58,-30.5453526,-17.40979317
14/01/1981,71,-28.81834039,-13.49925243
15/01/1981,73,-27.11749315,-11.98218291
16/01/1981,62,-24.74806878,-11.53401445
17/01/1981,54,-19.33952155,-9.94268627
18/01/1981,67,-21.8762771,-2.098180912
19/01/1981,56,-8.635933217,0.526414154
20/01/1981,63,-16.17194119,-7.479441814
21/01/1981,70,-23.80650386,-7.655868428
22/01/1981,53,-13.45427361,-3.18913531
23/01/1981,50,-10.70919512,-2.911039123
24/01/1981,56,-8.628332918,-3.363443808
25/01/1981,46,-19.75579367,-0.524046848
26/01/1981,60,-7.160229255,6.802890606
27/01/1981,47,-3.964365811,1.796287067
28/01/1981,49,-15.99663593,-7.341265886
29/01/1981,54,-17.2247695,-6.960254174
30/01/1981,62,-18.71604784,-11.35073511
31/01/1981,39,-18.82419636,-5.920632943
01/02/1981,61,-14.8030152,3.530899576
02/02/1981,65,-3.75479691,4.303015201
03/02/1981,61,-18.16558684,-12.69112883
04/02/1981,65,-21.50062298,-11.93222028
05/02/1981,68,-20.42536756,-10.58460005
06/02/1981,51,-16.53476202,-4.975579367
07/02/1981,59,-10.48716671,-0.327809619
08/02/1981,64,-5.202965363,2.180164465
09/02/1981,58,-8.196112634,-3.439571393
10/02/1981,61,-12.68016447,4.886244705
11/02/1981,61,-2.501744331,10.17505607
12/02/1981,53,-16.64104161,-11.59531523
13/02/1981,52,-18.22863195,-5.567530526
14/02/1981,66,-12.80675305,-1.978943434
15/02/1981,57,-11.85011214,0.456516322
16/02/1981,53,-6.657737354,7.275728881
17/02/1981,59,2.707699975,6.87752305
18/02/1981,58,3.13231996,7.095938201
19/02/1981,45,2.725018689,7.125716422
20/02/1981,61,3.225641665,8.365312734
21/02/1981,62,4.082481934,12.63256915
22/02/1981,54,4.637054573,13.60889609
23/02/1981,55,2.176551209,12.66085223
24/02/1981,51,3.463618241,8.201844007
25/02/1981,60,0.203339148,3.229877897
26/02/1981,41,-0.559681037,4.97121854
27/02/1981,39,-4.144904062,4.333042612
28/02/1981,56,-4.302392225,2.139795664
01/03/1981,45,-1.049464241,3.667331174
02/03/1981,63,-2.262521804,2.713805133
03/03/1981,55,-11.72103165,-4.980687765
04/03/1981,49,-13.60316471,-2.436705706
05/03/1981,60,-10.64091702,0.717542985
06/03/1981,52,-4.974333416,2.059058061
07/03/1981,45,-0.563418889,4.825068527
08/03/1981,66,-0.257787192,3.951407924
09/03/1981,35,-0.67019686,4.465362572
10/03/1981,47,-2.917019686,3.373162223
11/03/1981,59,-2.741465238,2.898579616
12/03/1981,64,-4.231497633,1.740219287
13/03/1981,60,-2.017692499,4.279092948
14/03/1981,51,-10.0884625,-3.261774234
15/03/1981,58,-8.75529529,-0.184649888
16/03/1981,52,-8.703089958,-3.563418889
17/03/1981,65,-16.15873411,-1.855968104
18/03/1981,63,-10.29728383,-5.088587092
19/03/1981,42,-11.520309,-2.650386245
20/03/1981,41,-7.09444306,2.041614752
21/03/1981,53,-1.753426364,4.336157488
22/03/1981,60,-1.513954647,6.416645901
23/03/1981,47,-4.104909046,9.699102916
24/03/1981,51,0.42474458,8.43458759
25/03/1981,42,-2.488786444,8.465113382
26/03/1981,54,-2.467729878,11.69499128
27/03/1981,50,0.700598056,11.01108896
28/03/1981,54,-4.135684027,12.29267381
29/03/1981,52,3.828806379,16.77759781
30/03/1981,59,5.390854722,9.737104411
31/03/1981,49,3.032020932,9.420259158
01/04/1981,39,2.85933217,17.6969848
02/04/1981,60,4.053202093,10.52429604
03/04/1981,52,-1.289309743,20.58871169
04/04/1981,56,9.440069773,23.1817842
05/04/1981,55,7.585846,16.03987042
06/04/1981,59,0.429230002,6.840767506
07/04/1981,66,-0.372539247,13.84774483
08/04/1981,53,2.125965612,21.57176676
09/04/1981,47,8.497632694,14.55507102
10/04/1981,48,1.457263892,17.00112136
11/04/1981,60,7.277099427,16.99028158
12/04/1981,57,-1.65960628,9.737976576
13/04/1981,58,-2.092324944,14.59718415
14/04/1981,59,2.714428109,11.45813606
15/04/1981,45,-8.086219786,2.907425866
16/04/1981,51,-5.229005731,11.41938699
17/04/1981,47,3.134562671,11.96187391
18/04/1981,65,4.903688014,15.63493646
19/04/1981,55,-2.695863444,10.09992524
20/04/1981,53,-0.995016197,5.885621729
21/04/1981,51,-7.180538251,3.401943683
22/04/1981,39,-6.036755544,9.179416895
23/04/1981,55,-3.422128084,8.864315973
24/04/1981,53,3.500124595,7.655868428
25/04/1981,49,2.960254174,10.58347869
26/04/1981,56,4.299277349,16.21118864
27/04/1981,51,2.408048841,17.36082731
28/04/1981,53,5.530525791,18.03339148
29/04/1981,42,6.738350361,11.67256417
30/04/1981,47,4.911662098,16.33167207
01/05/1981,62,0.881260902,15.20221779
02/05/1981,61,3.080239223,15.64789434
03/05/1981,37,2.064166459,17.72327436
04/05/1981,46,4.011462746,22.83192126
05/05/1981,65,6.88612011,26.19013207
06/05/1981,62,4.415026165,12.863693
07/05/1981,66,-1.346374284,15.3382756
08/05/1981,66,3.142661351,20.32419636
09/05/1981,42,6.932220284,19.99925243
10/05/1981,39,10.7802143,14.89820583
11/05/1981,54,8.678170944,16.61076501
12/05/1981,57,10.15387491,17.08808871
13/05/1981,45,5.970844755,9.647894343
14/05/1981,51,7.071143783,14.19972589
15/05/1981,54,7.777224022,21.76302018
16/05/1981,50,9.715923249,16.95788687
17/05/1981,49,1.478195863,11.82805881
18/05/1981,55,-0.417642661,11.39882881
19/05/1981,54,3.425741341,18.70869674
20/05/1981,48,2.317468228,20.21542487
21/05/1981,45,8.395215549,22.82992773
22/05/1981,54,8.757164216,22.80152006
23/05/1981,55,7.398704211,22.53663095
24/05/1981,55,6.400448542,26.95053576
25/05/1981,62,15.1615998,22.58746574
26/05/1981,49,15.3408921,23.99937702
27/05/1981,55,12.585846,21.27435834
28/05/1981,41,14.80201844,19.48018938
29/05/1981,48,15.54834289,23.34475455
30/05/1981,58,14.45788687,21.2676302
31/05/1981,46,11.24283578,19.74532769
01/06/1981,55,5.483179666,20.73062547
02/06/1981,46,8.717792175,24.54734613
03/06/1981,57,12.68203339,21.78569649
04/06/1981,46,15.79778221,21.35933217
05/06/1981,59,13.80675305,26.81983553
06/06/1981,39,15.69125343,24.60216795
07/06/1981,53,11.00461002,19.59705956
08/06/1981,61,5.161475206,19.45003738
09/06/1981,50,13.68390232,21.44405682
10/06/1981,39,8.457014702,21.91826564
11/06/1981,41,12.47782208,22.6338151
12/06/1981,52,11.71679541,22.1161226
13/06/1981,48,11.46075255,24.59369549
14/06/1981,53,13.15549464,23.84151508
15/06/1981,64,15.52479442,25.83241964
16/06/1981,54,19.36394219,30.93869923
17/06/1981,40,15.85272863,24.4419387
18/06/1981,53,11.57787192,26.11350611
19/06/1981,51,15.24009469,26.44031896
20/06/1981,58,15.72888114,22.4369549
21/06/1981,48,12.62359831,23.12484426
22/06/1981,62,12.89372041,21.47246449
23/06/1981,53,12.98268129,21.71118864
24/06/1981,57,10.62945427,22.06790431
25/06/1981,66,14.75143284,25.8837528
26/06/1981,52,12.51432843,18.14963867
27/06/1981,46,11.11649639,25.67343633
28/06/1981,53,12.33104909,26.86755544
29/06/1981,67,12.07675056,27.11450287
30/06/1981,52,18.63767755,27.17966609
01/07/1981,49,15.42860703,22.10291552
02/07/1981,55,14.27884376,29.4216297
03/07/1981,50,18.18165961,28.19386992
04/07/1981,49,19.37565412,27.6035385
05/07/1981,57,18.0681535,27.81597309
06/07/1981,43,19.03862447,29.58858709
07/07/1981,49,19.0883379,28.78719163
08/07/1981,58,19.68390232,32.57799651
09/07/1981,64,21.11674558,30.73037628
10/07/1981,48,16.20819836,29.41029155
11/07/1981,53,16.28706703,29.32606529
12/07/1981,44,13.9619985,26.57101919
13/07/1981,58,16.34537752,26.45290307
14/07/1981,48,14.43334164,21.59693496
15/07/1981,51,13.1364316,26.79416895
16/07/1981,49,12.45265387,27.87229006
17/07/1981,43,15.03912285,28.42798405
18/07/1981,45,16.30239223,23.65474707
19/07/1981,55,13.61799153,27.89284824
20/07/1981,57,16.84375779,27.66758036
21/07/1981,42,19.03476202,26.02604037
22/07/1981,42,12.39060553,23.53227012
23/07/1981,50,9.869548966,22.20720159
24/07/1981,57,10.07612759,25.63792674
25/07/1981,51,12.56902567,27.21991029
26/07/1981,49,17.67966609,27.72576626
27/07/1981,47,13.81385497,23.15836033
28/07/1981,57,10.35123349,19.87179168
29/07/1981,59,11.70321455,16.82955395
30/07/1981,38,10.69598804,25.47034637
31/07/1981,70,14.03177174,28.55145776
01/08/1981,64,15.72838276,28.22352355
02/08/1981,51,16.69324695,28.24196362
03/08/1981,54,18.47159232,27.60677797
04/08/1981,53,16.04933965,27.06167456
05/08/1981,52,17.42997757,20.71667082
06/08/1981,37,15.14477947,21.9167705
07/08/1981,49,13.13094941,20.63070022
08/08/1981,48,11.59269873,19.46062796
09/08/1981,44,15.21343135,22.37640169
10/08/1981,58,17.48455021,26.61998505
11/08/1981,49,16.92300025,22.08921007
12/08/1981,45,16.82344879,24.60827311
13/08/1981,48,16.31235983,23.7525542
14/08/1981,47,7.372539247,22.66247197
15/08/1981,47,11.76987291,19.24732121
16/08/1981,53,13.09830551,19.60727635
17/08/1981,29,11.08160977,21.69411911
18/08/1981,46,8.628332918,24.47346125
19/08/1981,52,11.37864441,26.0580613
20/08/1981,46,15.02703713,26.90705208
21/08/1981,49,13.35546972,28.65250436
22/08/1981,75,16.1692001,27.98155993
23/08/1981,59,17.18141042,26.8964615
24/08/1981,54,14.76364316,23.51233491
25/08/1981,60,9.205457264,20.5783703
26/08/1981,44,7.113256915,23.52118116
27/08/1981,50,14.17443309,24.00772489
28/08/1981,65,8.421255918,23.07002243
29/08/1981,43,8.816720658,21.49601296
30/08/1981,49,15.84114129,26.7448293
31/08/1981,49,18.20408672,24.7448293
01/09/1981,48,17.20246698,25.63256915
02/09/1981,53,17.93209569,22.40817344
03/09/1981,49,16.99077997,25.13281834
04/09/1981,35,13.92113132,24.82905557
05/09/1981,47,14.14938948,24.35023673
06/09/1981,40,14.14191378,23.40642911
07/09/1981,46,11.33055071,22.78258161
08/09/1981,47,16.16135061,24.60229255
09/09/1981,38,8.572888114,15.03812609
10/09/1981,46,5.326439073,13.54173935
11/09/1981,42,10.27672564,16.13443808
12/09/1981,59,10.40804884,21.95850984
13/09/1981,60,11.67605283,24.21679541
14/09/1981,41,13.59444306,21.44231248
15/09/1981,44,8.204211313,20.56678296
16/09/1981,48,8.091328183,17.78121106
17/09/1981,45,5.851358086,17.7019686
18/09/1981,49,9.867555445,17.06715674
19/09/1981,52,7.901943683,18.28769001
20/09/1981,44,7.979317219,13.37690007
21/09/1981,43,5.073261899,14.73872415
22/09/1981,56,5.821579865,10.18726638
23/09/1981,46,7.330176925,10.08746574
24/09/1981,55,6.888238226,12.18377772
25/09/1981,52,7.196735609,19.18365313
26/09/1981,50,3.817343633,17.94467979
27/09/1981,35,11.62559183,20.94343384
28/09/1981,70,7.315225517,12.88935958
29/09/1981,67,2.860328931,10.17904311
30/09/1981,67,1.158360329,10.20109644
01/10/1981,41,-0.698853725,7.225641665
02/10/1981,42,3.946797907,10.34986295
03/10/1981,50,6.28208323,11.31186145
04/10/1981,49,4.897333666,12.16272116
05/10/1981,44,2.670321455,14.58298031
06/10/1981,49,2.192499377,12.60715176
07/10/1981,62,5.933466235,9.136929978
08/10/1981,54,5.433964615,11.59543982
09/10/1981,51,1.952404685,11.57637678
10/10/1981,46,1.99975081,11.76040369
11/10/1981,54,-1.270246698,9.835534513
12/10/1981,49,-2.130949414,10.80538251
13/10/1981,62,-3.061300772,13.65076003
14/10/1981,64,-2.859955146,16.83279342
15/10/1981,60,2.356715674,17.58659357
16/10/1981,47,7.541116372,12.77859457
17/10/1981,53,-1.087839522,11.82382258
18/10/1981,47,1.186518814,10.99028158
19/10/1981,56,3.419262397,6.912409669
20/10/1981,52,-1.338524794,11.69798156
21/10/1981,59,4.279591328,8.480438575
22/10/1981,42,0.312609021,3.736232245
23/10/1981,57,1.321579865,4.867057065
24/10/1981,47,-0.951283329,4.916147521
25/10/1981,45,-4.476451533,10.21442811
26/10/1981,57,1.488412659,8.416770496
27/10/1981,69,6.208572141,9.327186643
28/10/1981,46,4.214801894,8.19773237
29/10/1981,56,-2.396336905,6.845003738
30/10/1981,53,-2.29317219,9.704335908
31/10/1981,64,-1.946922502,10.9039372
01/11/1981,46,2.271991029,10.32432096
02/11/1981,66,5.118614503,11.9950162
03/11/1981,57,0.610017443,6.462746075
04/11/1981,52,0.263020184,10.16197359
05/11/1981,38,-2.388736606,14.12334912
06/11/1981,61,5.833540992,10.38113631
07/11/1981,66,-0.593570895,2.403563419
08/11/1981,55,-4.106653377,6.80127087
09/11/1981,49,-2.017318714,3.368801395
10/11/1981,48,-7.643782706,1.959880389
11/11/1981,45,-1.828930974,3.37677548
12/11/1981,44,-5.662970346,0.389608771
13/11/1981,51,-5.1893845,6.178046349
14/11/1981,49,-4.059307251,6.366932469
15/11/1981,50,-1.527286319,9.00049838
16/11/1981,53,3.689882881,8.622103165
17/11/1981,60,2.960627959,4.835534513
18/11/1981,69,2.118116123,4.108023922
19/11/1981,51,1.609519063,5.206080239
20/11/1981,66,-0.2727386,2.227510591
21/11/1981,56,-0.258036382,2.515574383
22/11/1981,47,-1.222028408,0.871916272
23/11/1981,57,-3.448791428,0.296411662
24/11/1981,58,-8.058185896,0.340269125
25/11/1981,48,-5.034388238,-0.332668826
26/11/1981,59,-4.597308747,0.545726389
27/11/1981,59,-3.601046599,4.484550212
28/11/1981,53,-1.536630949,1.44418141
29/11/1981,56,-2.534014453,0.729254922
30/11/1981,44,-5.40605532,-0.284450536
01/12/1981,45,-8.325691503,3.366807874
02/12/1981,47,-1.517567904,6.836282083
03/12/1981,66,1.3106155,5.635684027
04/12/1981,66,-0.42499377,4.703962123
05/12/1981,48,-1.470844755,2.397209071
06/12/1981,57,-4.808123598,-1.323199601
07/12/1981,50,-5.885746324,-0.720034887
08/12/1981,54,-7.774109145,-1.37727386
09/12/1981,49,-4.672937952,-1.722277598
10/12/1981,52,-5.826189883,-1.837901819
11/12/1981,60,-4.732992773,0.796910042
12/12/1981,47,-6.135684027,-0.515823573
13/12/1981,43,-8.804011961,-1.580114627
14/12/1981,44,-5.746449041,0.930475953
15/12/1981,61,-2.426488911,0.396336905
16/12/1981,43,-3.021181161,0.571517568
17/12/1981,54,-11.02716172,-5.542113132
18/12/1981,53,-13.50859706,-5.455768752
19/12/1981,76,-15.11001744,-7.575629205
20/12/1981,47,-13.53227012,-8.733491154
21/12/1981,58,-15.80351358,-1.236979816
22/12/1981,43,-4.658484924,0.060926987
23/12/1981,52,-2.468851233,1.079990032
24/12/1981,61,-2.61313232,1.440069773
25/12/1981,55,-6.759033142,-0.995763768
26/12/1981,43,-11.5933217,-3.842885622
27/12/1981,52,-14.55270371,-3.029404436
28/12/1981,52,-7.030401196,-0.3484924
29/12/1981,61,-6.172688762,0.116620982
30/12/1981,62,-17.92374782,-6.574507849
31/12/1981,60,-14.64540244,0.536630949
01/01/1982,47,-6.255669076,2.890979317
02/01/1982,52,-17.80588089,-10.61736855
03/01/1982,53,-22.32506853,-3.036755544
04/01/1982,62,-11.80999252,4.061799153
05/01/1982,59,-10.8812609,-3.026538749
06/01/1982,56,-18.32394717,-6.824445552
07/01/1982,55,-12.51059058,-5.003737852
08/01/1982,51,-20.36282083,-14.14527785
09/01/1982,53,-21.63692998,-16.63356591
10/01/1982,53,-26.54261151,-15.47956641
11/01/1982,65,-24.66982308,-14.77361077
12/01/1982,68,-27.56466484,-20.14976327
13/01/1982,42,-26.27498131,-14.31098928
14/01/1982,67,-18.90418639,-10.9824321
15/01/1982,43,-15.16596063,-9.780961874
16/01/1982,67,-20.22526788,-5.15960628
17/01/1982,51,-28.60465986,-21.95801146
18/01/1982,55,-32.28756541,-17.66944929
19/01/1982,64,-30.47508099,-15.89023175
20/01/1982,62,-22.71405432,-9.148268129
21/01/1982,65,-27.65013705,-16.78731622
22/01/1982,46,-28.99688512,-16.6794169
23/01/1982,56,-26.48916023,-5.311736855
24/01/1982,51,-14.207077,-7.365063543
25/01/1982,54,-24.97620234,-18.97358585
26/01/1982,53,-27.55681535,-18.19125343
27/01/1982,43,-29.37465736,-12.08111139
28/01/1982,58,-18.86655868,-0.218788936
29/01/1982,54,-14.42349863,-6.631074009
30/01/1982,61,-19.58671817,-3.595439821
31/01/1982,57,-14.49551458,-7.666957388
01/02/1982,67,-14.37415898,-6.618116123
02/02/1982,60,-19.71617244,-3.612758535
03/02/1982,52,-10.3056317,-0.817219038
04/02/1982,57,-14.28357837,-5.327311238
05/02/1982,52,-24.0758784,-11.49613755
06/02/1982,65,-16.0328931,-8.554946424
07/02/1982,52,-17.292923,-6.140792425
08/02/1982,53,-10.19162721,-4.647520558
09/02/1982,48,-11.43246947,-5.39695988
10/02/1982,66,-13.02653875,-8.116745577
11/02/1982,47,-15.62808373,-7.552454523
12/02/1982,50,-14.90979317,-6.348866185
13/02/1982,47,-15.66209818,-6.945053576
14/02/1982,65,-18.63792674,-4.873536008
15/02/1982,52,-17.3357837,4.174059307
16/02/1982,69,-6.493022676,-0.130451034
17/02/1982,69,-17.07388487,-8.046847745
18/02/1982,42,-18.33939696,-4.75454772
19/02/1982,51,-12.62609021,-1.19798156
20/02/1982,58,-5.15125841,2.99950162
21/02/1982,57,-7.853600797,2.264764515
22/02/1982,58,-9.937577872,-2.115499626
23/02/1982,59,-10.95813606,-1.848367805
24/02/1982,54,-17.74570147,-8.747819586
25/02/1982,60,-20.38163469,-10.25467231
26/02/1982,54,-19.91888861,-8.020931971
27/02/1982,69,-17.06678296,-5.178170944
28/02/1982,48,-21.73847496,-10.01158734
01/03/1982,69,-23.64664839,-5.569648642
02/03/1982,61,-13.16882631,-3.895340145
03/03/1982,46,-19.93159731,-10.92910541
04/03/1982,61,-21.62397209,-2.475703962
05/03/1982,67,-10.65026165,-1.180538251
06/03/1982,47,-13.50112136,-0.225392474
07/03/1982,58,-5.332918016,0.046100174
08/03/1982,61,-13.43109893,-7.828681784
09/03/1982,55,-21.57450785,-8.805880887
10/03/1982,54,-13.72701221,0.647769748
11/03/1982,48,-5.676551209,5.268253177
12/03/1982,60,0.450161974,4.337777224
13/03/1982,46,-2.665836033,7.735733865
14/03/1982,66,-1.204335908,2.564041864
15/03/1982,62,-6.436207326,2.054323449
16/03/1982,63,-12.68415151,1.932469474
17/03/1982,58,-3.092324944,5.482307501
18/03/1982,76,-6.708198355,5.578370297
19/03/1982,51,-3.165586843,6.493147271
20/03/1982,64,-3.0277847,4.567405931
21/03/1982,59,-5.820832295,2.228881136
22/03/1982,63,-2.111138799,4.081360578
23/03/1982,59,-4.420383753,1.636307002
24/03/1982,56,-8.676924994,7.02903065
25/03/1982,49,0.31136307,8.625093446
26/03/1982,66,-4.787565412,3.598803887
27/03/1982,50,-13.23959631,-5.813979566
28/03/1982,51,-15.66508846,-0.891353102
29/03/1982,61,-7.244580115,4.736730625
30/03/1982,48,-1.374283578,9.062172938
31/03/1982,62,2.54722153,12.55831049
01/04/1982,54,0.911786693,5.791054074
02/04/1982,67,-8.428357837,1.333042612
03/04/1982,57,-5.647645153,4.269249938
04/04/1982,45,-4.19897832,0.712185397
05/04/1982,49,-12.36045353,-2.860827311
06/04/1982,70,-12.80874657,-4.778594568
07/04/1982,57,-13.52466982,-3.425990531
08/04/1982,61,-9.830675305,0.922377274
09/04/1982,53,-5.180662846,4.362696237
10/04/1982,65,-1.75404934,7.648268129
11/04/1982,59,-1.162347371,5.917268876
12/04/1982,56,-1.797408423,8.223274358
13/04/1982,51,-0.370047346,7.445427361
14/04/1982,53,0.487914279,7.794293546
15/04/1982,58,-3.268128582,12.37989036
16/04/1982,46,1.062297533,20.05357588
17/04/1982,55,8.230999252,22.83316721
18/04/1982,39,0.990779965,5.73560927
19/04/1982,47,-0.521056566,10.42698729
20/04/1982,56,1.90630451,7.600672813
21/04/1982,60,1.567904311,6.502491901
22/04/1982,56,-1.708572141,6.630201844
23/04/1982,56,-0.352354847,14.54684774
24/04/1982,59,2.164963867,15.86070272
25/04/1982,51,6.826065288,23.26576128
26/04/1982,59,8.238101171,21.95340145
27/04/1982,59,6.520682781,14.57114378
28/04/1982,49,0.063792674,13.43957139
29/04/1982,54,-0.742212808,16.63593322
30/04/1982,44,0.967231498,21.78943434
01/05/1982,44,6.463992026,15.26177423
02/05/1982,54,2.390730127,19.92050835
03/05/1982,44,4.38587092,16.94904062
04/05/1982,50,6.042736108,18.25903314
05/05/1982,47,2.406802891,21.42200349
06/05/1982,53,7.409294792,22.30874657
07/05/1982,61,11.49065537,29.20147022
08/05/1982,51,13.54136556,24.60453526
09/05/1982,59,10.29753302,17.40356342
10/05/1982,65,5.433466235,18.5631697
11/05/1982,52,3.190505856,17.10416148
12/05/1982,41,5.48180912,16.7524296
13/05/1982,57,6.917891851,16.47321206
14/05/1982,49,4.833291802,18.83790182
15/05/1982,48,5.020682781,19.00560678
16/05/1982,57,8.636057812,21.56516322
17/05/1982,52,8.881759282,20.61649639
18/05/1982,61,6.59444306,22.4723399
19/05/1982,63,9.696611014,24.92511837
20/05/1982,44,13.39795664,21.99451782
21/05/1982,46,4.213680538,16.59294792
22/05/1982,57,3.451283329,18.34699726
23/05/1982,56,6.368552205,18.67954149
24/05/1982,61,8.720533267,13.84936457
25/05/1982,53,8.474831797,21.96810366
26/05/1982,33,10.97707451,26.37403439
27/05/1982,54,12.91290805,26.42362322
28/05/1982,63,10.96872664,27.36045353
29/05/1982,52,15.29915275,26.81896337
30/05/1982,45,14.48018938,27.59145278
31/05/1982,47,17.53476202,23.50448542
01/06/1982,50,17.89259905,27.91602293
02/06/1982,52,14.5277847,21.64590082
03/06/1982,45,7.041988537,16.88587092
04/06/1982,58,4.008223274,19.81858958
05/06/1982,55,8.897707451,22.75529529
06/06/1982,50,13.54149016,18.01794169
07/06/1982,54,9.966608522,24.3711687
